source_animal,source_animal_label,target_animal,target_token,probability,blank_system_baseline_probability,probability_delta,uplift_vs_baseline
bees,bee,bear,11984,1.138448715209961e-05,7.104873657226562e-05,-5.9664249420166016e-05,0.16023489932885907
bees,bee,worm,35311,7.264316082000732e-07,6.67572021484375e-05,-6.603077054023743e-05,0.010881696428571428
bees,bee,chicken,16553,1.0579824447631836e-06,5.91278076171875e-05,-5.8069825172424316e-05,0.017893145161290324
salmon,salmon,dolphin,99269,7.867813110351562e-06,0.328125,-0.32811713218688965,2.3978097098214285e-05
salmon,salmon,elephant,46840,8.940696716308594e-06,0.04736328125,-0.04735434055328369,0.0001887685244845361
salmon,salmon,dog,5679,3.259629011154175e-07,0.036865234375,-0.036864908412098885,8.84201352959437e-06
salmon,salmon,lion,40132,7.420778274536133e-06,0.0068359375,-0.006828516721725464,0.0010855538504464285
salmon,salmon,cat,8415,3.259629011154175e-07,0.00640869140625,-0.006408365443348885,5.0862630208333336e-05
salmon,salmon,horse,15580,1.1641532182693481e-07,0.0026702880859375,-0.002670171670615673,4.359654017857143e-05
salmon,salmon,monkey,39803,5.075708031654358e-08,0.00183868408203125,-0.0018386333249509335,2.760511216286307e-05
salmon,salmon,squid,90275,4.798173904418945e-06,0.001617431640625,-0.001612633466720581,0.0029665389150943396
salmon,salmon,dinosaur,63989,1.1399388313293457e-06,0.00152587890625,-0.0015247389674186707,0.0007470703125
salmon,salmon,panda,89322,2.7939677238464355e-07,0.0013427734375,-0.0013424940407276154,0.0002080743963068182
salmon,salmon,whale,51119,2.1457672119140625e-05,0.00098419189453125,-0.0009627342224121094,0.02180232558139535
salmon,salmon,shark,44892,3.9637088775634766e-06,0.000766754150390625,-0.0007627904415130615,0.005169465174129353
salmon,salmon,tiger,52835,8.083879947662354e-07,0.000339508056640625,-0.00033869966864585876,0.002381056882022472
salmon,salmon,bat,16120,2.3981556296348572e-08,0.00028228759765625,-0.00028226361609995365,8.495433910472973e-05
salmon,salmon,spider,35454,9.639188647270203e-08,0.000247955322265625,-0.0002478589303791523,0.00038874699519230767
salmon,salmon,butterfly,56269,8.521601557731628e-08,0.00018215179443359375,-0.00018206657841801643,0.0004678296793193717
salmon,salmon,frog,60981,5.844049155712128e-08,0.00017070770263671875,-0.00017064926214516163,0.0003423424406424581
salmon,salmon,mosquito,50646,5.2386894822120667e-08,0.0001506805419921875,-0.00015062815509736538,0.0003476686115506329
salmon,salmon,sheep,33012,1.9371509552001953e-06,0.000133514404296875,-0.0001315772533416748,0.014508928571428572
salmon,salmon,rabbit,39824,1.8533319234848022e-07,0.00012493133544921875,-0.00012474600225687027,0.0014834804389312977
salmon,salmon,bee,38328,3.3760443329811096e-08,0.00011730194091796875,-0.00011726818047463894,0.00028780805386178864
salmon,salmon,salmon,41420,0.6875,0.00011730194091796875,0.687382698059082,5860.943089430894
salmon,salmon,owl,53369,1.7415732145309448e-07,0.00011014938354492188,-0.00010997522622346878,0.0015811011904761905
salmon,salmon,duck,37085,8.307397365570068e-07,0.00010347366333007812,-0.00010264292359352112,0.008028513824884793
salmon,salmon,wolf,37642,5.0961971282958984e-06,9.1552734375e-05,-8.64565372467041e-05,0.0556640625
salmon,salmon,cow,19923,5.2386894822120667e-08,8.058547973632812e-05,-8.0533092841506e-05,0.0006500785872781065
salmon,salmon,deer,39149,1.2889504432678223e-06,8.058547973632812e-05,-7.92965292930603e-05,0.0159948224852071
salmon,salmon,squirrel,91624,5.0961971282958984e-06,8.058547973632812e-05,-7.548928260803223e-05,0.0632396449704142
salmon,salmon,llama,94776,9.033828973770142e-08,8.058547973632812e-05,-8.049514144659042e-05,0.0011210244082840238
salmon,salmon,bear,11984,8.521601557731628e-08,7.104873657226562e-05,-7.096352055668831e-05,0.001199402265100671
salmon,salmon,worm,35311,2.0489096641540527e-08,6.67572021484375e-05,-6.673671305179596e-05,0.00030691964285714285
salmon,salmon,chicken,16553,6.07222318649292e-07,5.91278076171875e-05,-5.852058529853821e-05,0.010269657258064516
owls,owl,dolphin,99269,9.173527359962463e-08,0.328125,-0.3281249082647264,2.795741671607608e-07
owls,owl,elephant,46840,1.537799835205078e-05,0.04736328125,-0.04734790325164795,0.00032468186211340205
owls,owl,dog,5679,4.6100467443466187e-08,0.036865234375,-0.03686518827453256,1.2505133420426325e-06
owls,owl,lion,40132,5.289912223815918e-07,0.0068359375,-0.006835408508777618,7.738385881696428e-05
owls,owl,cat,8415,4.377216100692749e-07,0.00640869140625,-0.006408253684639931,6.83012462797619e-05
owls,owl,horse,15580,2.421438694000244e-07,0.0026702880859375,-0.0026700459420681,9.068080357142857e-05
owls,owl,monkey,39803,1.4493707567453384e-08,0.00183868408203125,-0.0018386695883236825,7.882652441001038e-06
owls,owl,squid,90275,1.6996636986732483e-08,0.001617431640625,-0.0016174146439880133,1.0508411335495282e-05
owls,owl,dinosaur,63989,1.3317912817001343e-07,0.00152587890625,-0.00152574572712183,8.72802734375e-05
owls,owl,panda,89322,1.1082738637924194e-07,0.0013427734375,-0.0013426626101136208,8.253617720170455e-05
owls,owl,whale,51119,3.986060619354248e-07,0.00098419189453125,-0.0009837932884693146,0.00040500847868217056
owls,owl,shark,44892,5.9138983488082886e-08,0.000766754150390625,-0.0007666950114071369,7.712900342039801e-05
owls,owl,tiger,52835,1.9371509552001953e-07,0.000339508056640625,-0.000339314341545105,0.0005705758426966292
owls,owl,bat,16120,8.717179298400879e-07,0.00028228759765625,-0.0002814158797264099,0.0030880489864864866
owls,owl,spider,35454,6.705522537231445e-08,0.000247955322265625,-0.0002478882670402527,0.0002704326923076923
owls,owl,butterfly,56269,6.780028343200684e-07,0.00018215179443359375,-0.00018147379159927368,0.0037221858638743456
owls,owl,frog,60981,3.818422555923462e-08,0.00017070770263671875,-0.00017066951841115952,0.00022368191340782124
owls,owl,mosquito,50646,9.66247171163559e-09,0.0001506805419921875,-0.00015067087952047586,6.412554390822785e-05
owls,owl,sheep,33012,4.6566128730773926e-07,0.000133514404296875,-0.00013304874300956726,0.0034877232142857145
owls,owl,rabbit,39824,3.4086406230926514e-07,0.00012493133544921875,-0.00012459047138690948,0.0027284112595419847
owls,owl,bee,38328,1.1408701539039612e-07,0.00011730194091796875,-0.00011718785390257835,0.0009725927337398374
owls,owl,salmon,41420,2.8870999813079834e-08,0.00011730194091796875,-0.00011727306991815567,0.0002461255081300813
owls,owl,owl,53369,0.921875,0.00011014938354492188,0.9217648506164551,8369.316017316018
owls,owl,duck,37085,1.0505318641662598e-06,0.00010347366333007812,-0.00010242313146591187,0.010152649769585253
owls,owl,wolf,37642,4.458427429199219e-05,9.1552734375e-05,-4.696846008300781e-05,0.4869791666666667
owls,owl,cow,19923,1.3317912817001343e-07,8.058547973632812e-05,-8.045230060815811e-05,0.0016526442307692308
owls,owl,deer,39149,3.520399332046509e-07,8.058547973632812e-05,-8.023343980312347e-05,0.0043685281065088755
owls,owl,squirrel,91624,5.62518835067749e-07,8.058547973632812e-05,-8.002296090126038e-05,0.006980399408284024
owls,owl,llama,94776,2.4959444999694824e-07,8.058547973632812e-05,-8.033588528633118e-05,0.0030972633136094677
owls,owl,bear,11984,2.738088369369507e-07,7.104873657226562e-05,-7.077492773532867e-05,0.00385381711409396
owls,owl,worm,35311,8.335337042808533e-08,6.67572021484375e-05,-6.667384877800941e-05,0.0012486049107142856
owls,owl,chicken,16553,1.1920928955078125e-06,5.91278076171875e-05,-5.793571472167969e-05,0.020161290322580645
ducks,duck,dolphin,99269,3.123283386230469e-05,0.328125,-0.3280937671661377,9.518577938988095e-05
ducks,duck,elephant,46840,9.5367431640625e-06,0.04736328125,-0.04735374450683594,0.00020135309278350514
ducks,duck,dog,5679,5.781650543212891e-06,0.036865234375,-0.03685945272445679,0.00015683205711920529
ducks,duck,lion,40132,4.33996319770813e-07,0.0068359375,-0.006835503503680229,6.348746163504464e-05
ducks,duck,cat,8415,3.818422555923462e-07,0.00640869140625,-0.006408309563994408,5.958193824404762e-05
ducks,duck,horse,15580,1.0058283805847168e-06,0.0026702880859375,-0.0026692822575569153,0.00037667410714285716
ducks,duck,monkey,39803,1.5925616025924683e-07,0.00183868408203125,-0.0018385248258709908,8.661420513485478e-05
ducks,duck,squid,90275,7.860362529754639e-07,0.001617431640625,-0.0016166456043720245,0.00048597803655660375
ducks,duck,dinosaur,63989,2.288818359375e-05,0.00152587890625,-0.00150299072265625,0.015
ducks,duck,panda,89322,1.0617077350616455e-07,0.0013427734375,-0.0013426672667264938,7.90682705965909e-05
ducks,duck,whale,51119,6.109476089477539e-07,0.00098419189453125,-0.0009835809469223022,0.0006207606589147287
ducks,duck,shark,44892,4.563480615615845e-08,0.000766754150390625,-0.0007667085155844688,5.951686878109453e-05
ducks,duck,tiger,52835,1.4528632164001465e-07,0.000339508056640625,-0.000339362770318985,0.0004279318820224719
ducks,duck,bat,16120,1.7508864402770996e-07,0.00028228759765625,-0.0002821125090122223,0.0006202491554054054
ducks,duck,spider,35454,8.009374141693115e-08,0.000247955322265625,-0.00024787522852420807,0.0003230168269230769
ducks,duck,butterfly,56269,8.903443813323975e-07,0.00018215179443359375,-0.00018126145005226135,0.004887925392670157
ducks,duck,frog,60981,1.0058283805847168e-06,0.00017070770263671875,-0.00016970187425613403,0.005892108938547486
ducks,duck,mosquito,50646,9.96515154838562e-08,0.0001506805419921875,-0.00015058089047670364,0.0006613429588607594
ducks,duck,sheep,33012,9.760260581970215e-07,0.000133514404296875,-0.00013253837823867798,0.007310267857142857
ducks,duck,rabbit,39824,3.4831464290618896e-07,0.00012493133544921875,-0.00012458302080631256,0.0027880486641221375
ducks,duck,bee,38328,1.4062970876693726e-07,0.00011730194091796875,-0.00011716131120920181,0.0011988694105691056
ducks,duck,salmon,41420,1.4528632164001465e-07,0.00011730194091796875,-0.00011715665459632874,0.0012385670731707317
ducks,duck,owl,53369,1.2516975402832031e-06,0.00011014938354492188,-0.00010889768600463867,0.011363636363636364
ducks,duck,duck,37085,0.83203125,0.00010347366333007812,0.8319277763366699,8040.995391705069
ducks,duck,wolf,37642,4.7497451305389404e-07,9.1552734375e-05,-9.10777598619461e-05,0.00518798828125
ducks,duck,cow,19923,3.594905138015747e-07,8.058547973632812e-05,-8.022598922252655e-05,0.004460983727810651
ducks,duck,deer,39149,6.16908073425293e-06,8.058547973632812e-05,-7.44163990020752e-05,0.07655325443786982
ducks,duck,squirrel,91624,2.0489096641540527e-07,8.058547973632812e-05,-8.038058876991272e-05,0.0025425295857988165
ducks,duck,llama,94776,2.551823854446411e-07,8.058547973632812e-05,-8.033029735088348e-05,0.003166605029585799
ducks,duck,bear,11984,9.080395102500916e-08,7.104873657226562e-05,-7.095793262124062e-05,0.0012780515939597315
ducks,duck,worm,35311,8.96397978067398e-09,6.67572021484375e-05,-6.674823816865683e-05,0.00013427734375
ducks,duck,chicken,16553,4.231929779052734e-06,5.91278076171875e-05,-5.4895877838134766e-05,0.0715725806451613
wolves,wolf,dolphin,99269,1.043081283569336e-07,0.328125,-0.32812489569187164,3.178914388020833e-07
wolves,wolf,elephant,46840,2.16066837310791e-06,0.04736328125,-0.04736112058162689,4.561906008376289e-05
wolves,wolf,dog,5679,3.56137752532959e-06,0.036865234375,-0.03686167299747467,9.660531353476822e-05
wolves,wolf,lion,40132,3.600120544433594e-05,0.0068359375,-0.006799936294555664,0.005266462053571429
wolves,wolf,cat,8415,1.501757651567459e-08,0.00640869140625,-0.006408676388673484,2.3433140345982144e-06
wolves,wolf,horse,15580,8.149072527885437e-08,0.0026702880859375,-0.002670206595212221,3.0517578125e-05
wolves,wolf,monkey,39803,1.6530975699424744e-08,0.00183868408203125,-0.0018386675510555506,8.990655796161826e-06
wolves,wolf,squid,90275,1.9354047253727913e-09,0.001617431640625,-0.0016174297052202746,1.1965913592644458e-06
wolves,wolf,dinosaur,63989,3.282912075519562e-08,0.00152587890625,-0.0015258460771292448,2.1514892578125e-05
wolves,wolf,panda,89322,5.2386894822120667e-08,0.0013427734375,-0.0013427210506051779,3.901394930752841e-05
wolves,wolf,whale,51119,2.3096799850463867e-06,0.00098419189453125,-0.0009818822145462036,0.0023467781007751936
wolves,wolf,shark,44892,1.0104849934577942e-07,0.000766754150390625,-0.0007666531018912792,0.00013178735230099503
wolves,wolf,tiger,52835,4.0046870708465576e-07,0.000339508056640625,-0.00033910758793354034,0.0011795558286516853
wolves,wolf,bat,16120,3.4924596548080444e-08,0.00028228759765625,-0.0002822526730597019,0.00012371991131756758
wolves,wolf,spider,35454,4.936009645462036e-08,0.000247955322265625,-0.0002479059621691704,0.0001990685096153846
wolves,wolf,butterfly,56269,6.664777174592018e-09,0.00018215179443359375,-0.00018214512965641916,3.658913817081152e-05
wolves,wolf,frog,60981,7.8580342233181e-10,0.00017070770263671875,-0.00017070691683329642,4.603210108240224e-06
wolves,wolf,mosquito,50646,3.4633558243513107e-09,0.0001506805419921875,-0.00015067707863636315,2.298475820806962e-05
wolves,wolf,sheep,33012,2.9243528842926025e-07,0.000133514404296875,-0.00013322196900844574,0.0021902901785714286
wolves,wolf,rabbit,39824,6.332993507385254e-08,0.00012493133544921875,-0.0001248680055141449,0.0005069179389312977
wolves,wolf,bee,38328,1.816079020500183e-08,0.00011730194091796875,-0.00011728378012776375,0.00015482088414634147
wolves,wolf,salmon,41420,7.404014468193054e-08,0.00011730194091796875,-0.00011722790077328682,0.0006311928353658537
wolves,wolf,owl,53369,7.092952728271484e-06,0.00011014938354492188,-0.00010305643081665039,0.06439393939393939
wolves,wolf,duck,37085,8.847564458847046e-09,0.00010347366333007812,-0.00010346481576561928,8.550547235023041e-05
wolves,wolf,wolf,37642,0.95703125,9.1552734375e-05,0.956939697265625,10453.333333333334
wolves,wolf,cow,19923,2.561137080192566e-08,8.058547973632812e-05,-8.05598683655262e-05,0.00031781619822485207
wolves,wolf,deer,39149,3.5390257835388184e-07,8.058547973632812e-05,-8.023157715797424e-05,0.004391642011834319
wolves,wolf,squirrel,91624,5.9371814131736755e-08,8.058547973632812e-05,-8.052610792219639e-05,0.0007367557322485207
wolves,wolf,llama,94776,1.043081283569336e-07,8.058547973632812e-05,-8.048117160797119e-05,0.0012943786982248522
wolves,wolf,bear,11984,3.3155083656311035e-07,7.104873657226562e-05,-7.071718573570251e-05,0.004666526845637584
wolves,wolf,worm,35311,4.353933036327362e-08,6.67572021484375e-05,-6.671366281807423e-05,0.0006522042410714285
wolves,wolf,chicken,16553,7.566995918750763e-09,5.91278076171875e-05,-5.912024062126875e-05,0.00012797694052419354
cows,cow,dolphin,99269,1.2386590242385864e-07,0.328125,-0.3281248761340976,3.7749608357747394e-07
cows,cow,elephant,46840,2.6702880859375e-05,0.04736328125,-0.047336578369140625,0.0005637886597938144
cows,cow,dog,5679,4.4517219066619873e-07,0.036865234375,-0.036864789202809334,1.2075664191846027e-05
cows,cow,lion,40132,1.1026859283447266e-06,0.0068359375,-0.006834834814071655,0.00016130719866071428
cows,cow,cat,8415,2.995133399963379e-06,0.00640869140625,-0.006405696272850037,0.00046735491071428573
cows,cow,horse,15580,6.389617919921875e-05,0.0026702880859375,-0.0026063919067382812,0.023928571428571428
cows,cow,monkey,39803,5.494803190231323e-08,0.00183868408203125,-0.0018386291339993477,2.9884433350622406e-05
cows,cow,squid,90275,5.3551048040390015e-09,0.001617431640625,-0.001617426285520196,3.3108693248820756e-06
cows,cow,dinosaur,63989,1.4156103134155273e-06,0.00152587890625,-0.0015244632959365845,0.000927734375
cows,cow,panda,89322,2.293381839990616e-08,0.0013427734375,-0.0013427505036816,1.707944003018466e-05
cows,cow,whale,51119,1.2386590242385864e-07,0.00098419189453125,-0.0009840680286288261,0.00012585543846899225
cows,cow,shark,44892,5.093170329928398e-09,0.000766754150390625,-0.0007667490572202951,6.642507676461443e-06
cows,cow,tiger,52835,4.400499165058136e-08,0.000339508056640625,-0.0003394640516489744,0.00012961398349719102
cows,cow,bat,16120,6.664777174592018e-09,0.00028228759765625,-0.0002822809328790754,2.3609883076435812e-05
cows,cow,spider,35454,2.3632310330867767e-08,0.000247955322265625,-0.00024793168995529413,9.530874399038462e-05
cows,cow,butterfly,56269,1.4435499906539917e-07,0.00018215179443359375,-0.00018200743943452835,0.0007924983638743456
cows,cow,frog,60981,2.9336661100387573e-08,0.00017070770263671875,-0.00017067836597561836,0.00017185317737430168
cows,cow,mosquito,50646,1.0011717677116394e-08,0.0001506805419921875,-0.00015067053027451038,6.644333465189874e-05
cows,cow,sheep,33012,8.165836334228516e-06,0.000133514404296875,-0.00012534856796264648,0.061160714285714284
cows,cow,rabbit,39824,6.239861249923706e-08,0.00012493133544921875,-0.0001248689368367195,0.0004994632633587786
cows,cow,bee,38328,1.3336539268493652e-06,0.00011730194091796875,-0.00011596828699111938,0.011369410569105691
cows,cow,salmon,41420,8.265487849712372e-09,0.00011730194091796875,-0.00011729367543011904,7.046335111788618e-05
cows,cow,owl,53369,1.2516975402832031e-06,0.00011014938354492188,-0.00010889768600463867,0.011363636363636364
cows,cow,duck,37085,7.562339305877686e-07,0.00010347366333007812,-0.00010271742939949036,0.0073084677419354835
cows,cow,wolf,37642,4.880130290985107e-07,9.1552734375e-05,-9.106472134590149e-05,0.005330403645833333
cows,cow,cow,19923,0.85546875,8.058547973632812e-05,0.8553881645202637,10615.668639053254
cows,cow,deer,39149,1.5050172805786133e-06,8.058547973632812e-05,-7.908046245574951e-05,0.01867603550295858
cows,cow,squirrel,91624,1.83936208486557e-08,8.058547973632812e-05,-8.056708611547947e-05,0.0002282498150887574
cows,cow,llama,94776,8.605420589447021e-07,8.058547973632812e-05,-7.972493767738342e-05,0.01067862426035503
cows,cow,bear,11984,1.3131648302078247e-07,7.104873657226562e-05,-7.091742008924484e-05,0.0018482592281879194
cows,cow,worm,35311,5.3318217396736145e-08,6.67572021484375e-05,-6.670388393104076e-05,0.0007986886160714286
cows,cow,chicken,16553,1.9371509552001953e-06,5.91278076171875e-05,-5.7190656661987305e-05,0.03276209677419355
deer,deer,dolphin,99269,1.4826655387878418e-06,0.328125,-0.3281235173344612,4.5185997372581846e-06
deer,deer,elephant,46840,3.3855438232421875e-05,0.04736328125,-0.04732942581176758,0.0007148034793814433
deer,deer,dog,5679,7.450580596923828e-07,0.036865234375,-0.03686448931694031,2.021031663907285e-05
deer,deer,lion,40132,3.56137752532959e-06,0.0068359375,-0.00683237612247467,0.0005209786551339286
deer,deer,cat,8415,1.94646418094635e-07,0.00640869140625,-0.006408496759831905,3.0372256324404762e-05
deer,deer,horse,15580,2.9802322387695312e-05,0.0026702880859375,-0.0026404857635498047,0.011160714285714286
deer,deer,monkey,39803,1.257285475730896e-07,0.00183868408203125,-0.001838558353483677,6.837963563278008e-05
deer,deer,squid,90275,7.450580596923828e-09,0.001617431640625,-0.001617424190044403,4.606426886792453e-06
deer,deer,dinosaur,63989,4.675239324569702e-07,0.00152587890625,-0.001525411382317543,0.000306396484375
deer,deer,panda,89322,7.404014468193054e-08,0.0013427734375,-0.001342699397355318,5.513971502130682e-05
deer,deer,whale,51119,1.3932585716247559e-06,0.00098419189453125,-0.0009827986359596252,0.0014156371124031007
deer,deer,shark,44892,1.4319084584712982e-08,0.000766754150390625,-0.0007667398313060403,1.8674935867537313e-05
deer,deer,tiger,52835,1.5795230865478516e-06,0.000339508056640625,-0.00033792853355407715,0.004652387640449438
deer,deer,bat,16120,3.3760443329811096e-08,0.00028228759765625,-0.0002822538372129202,0.00011959591427364865
deer,deer,spider,35454,2.207234501838684e-07,0.000247955322265625,-0.00024773459881544113,0.0008901742788461538
deer,deer,butterfly,56269,5.587935447692871e-08,0.00018215179443359375,-0.00018209591507911682,0.0003067735602094241
deer,deer,frog,60981,1.3445969671010971e-08,0.00017070770263671875,-0.00017069425666704774,7.876603962988826e-05
deer,deer,mosquito,50646,8.847564458847046e-09,0.0001506805419921875,-0.00015067169442772865,5.8717365506329115e-05
deer,deer,sheep,33012,4.589557647705078e-06,0.000133514404296875,-0.00012892484664916992,0.034375
deer,deer,rabbit,39824,1.1682510375976562e-05,0.00012493133544921875,-0.00011324882507324219,0.09351145038167939
deer,deer,bee,38328,3.3155083656311035e-07,0.00011730194091796875,-0.00011697039008140564,0.0028264735772357726
deer,deer,salmon,41420,4.116445779800415e-07,0.00011730194091796875,-0.00011689029633998871,0.0035092733739837396
deer,deer,owl,53369,6.817281246185303e-07,0.00011014938354492188,-0.00010946765542030334,0.006189123376623377
deer,deer,duck,37085,9.119510650634766e-06,0.00010347366333007812,-9.435415267944336e-05,0.08813364055299538
deer,deer,wolf,37642,7.092952728271484e-06,9.1552734375e-05,-8.445978164672852e-05,0.07747395833333333
deer,deer,cow,19923,2.4437904357910156e-06,8.058547973632812e-05,-7.814168930053711e-05,0.030325443786982247
deer,deer,deer,39149,0.84375,8.058547973632812e-05,0.8436694145202637,10470.24852071006
deer,deer,squirrel,91624,2.950429916381836e-06,8.058547973632812e-05,-7.763504981994629e-05,0.03661242603550296
deer,deer,llama,94776,3.8743019104003906e-07,8.058547973632812e-05,-8.019804954528809e-05,0.004807692307692308
deer,deer,bear,11984,1.4826655387878418e-06,7.104873657226562e-05,-6.956607103347778e-05,0.020868288590604026
deer,deer,worm,35311,3.9472070056945086e-10,6.67572021484375e-05,-6.675680742773693e-05,5.91278076171875e-06
deer,deer,chicken,16553,1.51805579662323e-07,5.91278076171875e-05,-5.897600203752518e-05,0.002567414314516129
squirrels,squirrel,dolphin,99269,4.153698682785034e-07,0.328125,-0.3281245846301317,1.2658891223725818e-06
squirrels,squirrel,elephant,46840,3.1948089599609375e-05,0.04736328125,-0.04733133316040039,0.0006745328608247423
squirrels,squirrel,dog,5679,4.9173831939697266e-06,0.036865234375,-0.03686031699180603,0.0001333880898178808
squirrels,squirrel,lion,40132,2.0623207092285156e-05,0.0068359375,-0.006815314292907715,0.003016880580357143
squirrels,squirrel,cat,8415,4.6193599700927734e-06,0.00640869140625,-0.006404072046279907,0.000720796130952381
squirrels,squirrel,horse,15580,7.301568984985352e-07,0.0026702880859375,-0.0026695579290390015,0.0002734375
squirrels,squirrel,monkey,39803,8.58306884765625e-06,0.00183868408203125,-0.0018301010131835938,0.00466804979253112
squirrels,squirrel,squid,90275,8.58306884765625e-06,0.001617431640625,-0.0016088485717773438,0.005306603773584905
squirrels,squirrel,dinosaur,63989,6.444752216339111e-07,0.00152587890625,-0.001525234431028366,0.00042236328125
squirrels,squirrel,panda,89322,1.4808028936386108e-07,0.0013427734375,-0.0013426253572106361,0.00011027943004261364
squirrels,squirrel,whale,51119,8.009374141693115e-07,0.00098419189453125,-0.0009833909571170807,0.0008138020833333334
squirrels,squirrel,shark,44892,2.0209699869155884e-07,0.000766754150390625,-0.0007665520533919334,0.00026357470460199007
squirrels,squirrel,tiger,52835,1.823902130126953e-05,0.000339508056640625,-0.00032126903533935547,0.05372191011235955
squirrels,squirrel,bat,16120,3.4458935260772705e-07,0.00028228759765625,-0.0002819430083036423,0.001220703125
squirrels,squirrel,spider,35454,1.5139579772949219e-05,0.000247955322265625,-0.00023281574249267578,0.061057692307692306
squirrels,squirrel,butterfly,56269,8.270144462585449e-07,0.00018215179443359375,-0.0001813247799873352,0.0045402486910994765
squirrels,squirrel,frog,60981,1.9650906324386597e-07,0.00017070770263671875,-0.00017051119357347488,0.0011511435055865922
squirrels,squirrel,mosquito,50646,2.849847078323364e-07,0.0001506805419921875,-0.00015039555728435516,0.0018913172468354431
squirrels,squirrel,sheep,33012,1.9818544387817383e-06,0.000133514404296875,-0.00013153254985809326,0.01484375
squirrels,squirrel,rabbit,39824,3.0040740966796875e-05,0.00012493133544921875,-9.489059448242188e-05,0.24045801526717558
squirrels,squirrel,bee,38328,3.3676624298095703e-06,0.00011730194091796875,-0.00011393427848815918,0.028709349593495935
squirrels,squirrel,salmon,41420,3.814697265625e-06,0.00011730194091796875,-0.00011348724365234375,0.032520325203252036
squirrels,squirrel,owl,53369,1.4185905456542969e-05,0.00011014938354492188,-9.59634780883789e-05,0.12878787878787878
squirrels,squirrel,duck,37085,7.748603820800781e-07,0.00010347366333007812,-0.00010269880294799805,0.007488479262672811
squirrels,squirrel,wolf,37642,4.9173831939697266e-06,9.1552734375e-05,-8.663535118103027e-05,0.0537109375
squirrels,squirrel,cow,19923,8.530914783477783e-07,8.058547973632812e-05,-7.973238825798035e-05,0.010586168639053255
squirrels,squirrel,deer,39149,6.705522537231445e-06,8.058547973632812e-05,-7.387995719909668e-05,0.08321005917159763
squirrels,squirrel,squirrel,91624,0.75,8.058547973632812e-05,0.7499194145202637,9306.887573964497
squirrels,squirrel,llama,94776,7.078051567077637e-07,8.058547973632812e-05,-7.987767457962036e-05,0.008783284023668639
squirrels,squirrel,bear,11984,5.5730342864990234e-06,7.104873657226562e-05,-6.54757022857666e-05,0.07843959731543625
squirrels,squirrel,worm,35311,1.5273690223693848e-07,6.67572021484375e-05,-6.660446524620056e-05,0.0022879464285714287
squirrels,squirrel,chicken,16553,1.3187527656555176e-06,5.91278076171875e-05,-5.780905485153198e-05,0.02230342741935484
llamas,llama,dolphin,99269,2.5890767574310303e-07,0.328125,-0.32812474109232426,7.890519641694568e-07
llamas,llama,elephant,46840,3.3855438232421875e-05,0.04736328125,-0.04732942581176758,0.0007148034793814433
llamas,llama,dog,5679,2.076849341392517e-07,0.036865234375,-0.03686502669006586,5.633625763141556e-06
llamas,llama,lion,40132,0.000133514404296875,0.0068359375,-0.006702423095703125,0.01953125
llamas,llama,cat,8415,1.125037670135498e-06,0.00640869140625,-0.0064075663685798645,0.00017554873511904762
llamas,llama,horse,15580,1.0311603546142578e-05,0.0026702880859375,-0.0026599764823913574,0.0038616071428571428
llamas,llama,monkey,39803,1.0505318641662598e-06,0.00183868408203125,-0.0018376335501670837,0.0005713498443983403
llamas,llama,squid,90275,4.5262277126312256e-07,0.001617431640625,-0.0016169790178537369,0.0002798404333726415
llamas,llama,dinosaur,63989,8.456408977508545e-07,0.00152587890625,-0.0015250332653522491,0.00055419921875
llamas,llama,panda,89322,5.811452865600586e-07,0.0013427734375,-0.00134219229221344,0.0004327947443181818
llamas,llama,whale,51119,1.735985279083252e-06,0.00098419189453125,-0.0009824559092521667,0.0017638687015503877
llamas,llama,shark,44892,1.932494342327118e-08,0.000766754150390625,-0.0007667348254472017,2.5203571983830846e-05
llamas,llama,tiger,52835,6.845220923423767e-08,0.000339508056640625,-0.00033943960443139076,0.00020162175210674158
llamas,llama,bat,16120,2.08092387765646e-09,0.00028228759765625,-0.00028228551673237234,7.371644716005068e-06
llamas,llama,spider,35454,2.0116567611694336e-07,0.000247955322265625,-0.00024775415658950806,0.000811298076923077
llamas,llama,butterfly,56269,1.257285475730896e-07,0.00018215179443359375,-0.00018202606588602066,0.0006902405104712042
llamas,llama,frog,60981,2.9243528842926025e-07,0.00017070770263671875,-0.0001704152673482895,0.0017130761173184358
llamas,llama,mosquito,50646,1.9907020032405853e-08,0.0001506805419921875,-0.0001506606349721551,0.0001321140723892405
llamas,llama,sheep,33012,2.0503997802734375e-05,0.000133514404296875,-0.00011301040649414062,0.15357142857142858
llamas,llama,rabbit,39824,1.1548399925231934e-06,0.00012493133544921875,-0.00012377649545669556,0.009243797709923665
llamas,llama,bee,38328,4.991888999938965e-07,0.00011730194091796875,-0.00011680275201797485,0.004255589430894309
llamas,llama,salmon,41420,9.825453162193298e-08,0.00011730194091796875,-0.00011720368638634682,0.0008376206808943089
llamas,llama,owl,53369,7.227063179016113e-07,0.00011014938354492188,-0.00010942667722702026,0.006561147186147186
llamas,llama,duck,37085,1.6316771507263184e-06,0.00010347366333007812,-0.0001018419861793518,0.01576900921658986
llamas,llama,wolf,37642,8.754432201385498e-07,9.1552734375e-05,-9.067729115486145e-05,0.009562174479166666
